10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
12.00,62.00,27.00,57.00,61.00,27.00,46.00,20.00,62.00,51.00,39.00,6.00,37.00,57.00,18.00,78.00,29.00,62.00,47.00,53.00,19.00,24.00,38.00,70.00,8.00,17.00,22.00,32.00,20.00,73.00
2285.00,10256.00,4649.00,10012.00,10770.00,3637.00,7440.00,3617.00,11587.00,10218.00,7582.00,1120.00,7440.00,10808.00,3466.00,14852.00,5241.00,11402.00,9320.00,10407.00,2828.00,4692.00,6879.00,12752.00,1374.00,3721.00,4596.00,6444.00,3675.00,14364.00
705.00,3693.00,1624.00,3058.00,3223.00,2174.00,3215.00,1630.00,4304.00,3092.00,2582.00,417.00,2250.00,3737.00,1309.00,4718.00,2254.00,4413.00,2998.00,3259.00,1884.00,1460.00,2725.00,4964.00,685.00,948.00,1358.00,1908.00,1464.00,4372.00
20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00
18.00,23.19,16.10,9.42,13.17,14.36,17.14,21.84,15.54,21.51,11.64,12.39,17.00,13.60,22.22,20.30,12.77,10.83,15.94,28.64,13.01,13.69,14.82,11.30,12.11,13.24,12.82,16.89,13.42,13.74
15.00,14.00,12.00,8.00,13.00,20.00,10.00,8.00,10.00,9.00,7.00,8.00,10.00,9.00,12.00,11.00,9.00,8.00,7.00,12.00,8.00,8.00,9.00,7.00,7.00,8.00,10.00,9.00,9.00,9.00
42.64,44.01,44.31,27.78,41.36,47.38,38.66,40.68,36.87,39.73,38.35,23.96,45.84,56.25,40.22,42.54,34.75,35.78,37.22,45.32,36.90,26.18,36.49,45.67,29.56,33.49,48.51,41.13,37.73,38.22
